,link,color,status,name,resolution,screensize,screentech,cpu,rom,ram,gpu,size,rear_cam,front_cam,sim,tech,wifi,bluetooth,weigth,os,port,price
236,https://macstores.vn/macbook-pro-mlw72-silver-99.html,,,,,,,CPU: 2.6 GHz Intel Core i7 Quad-Core,,Ram: 16GB of 2133 MHz,Đồ hoạ: AMD Radeon Pro 450 GPU (2GB GDDR5),,,,,,,,,,,29.000.000 
237,https://macstores.vn/macbook-air-13-inch-2018-mre82.html,,,,,,,"CPU: Intel Core i5 dual-core 1.6GHz, Turbo Boost up to 3.6GHz, 4MB Cache",,RAM: 8GB of 2133MHz LPDDR3,GPU: Intel UHD Graphics 617,,,,,,,,,,,21.500.000 
238,https://macstores.vn/macbook-air-13-inch-2018-mrea2.html,,,,,,,"CPU: Intel Core i5 dual-core 1.6GHz, Turbo Boost up to 3.6GHz, 4MB Cache",,RAM: 8GB of 2133MHz LPDDR3,GPU: Intel UHD Graphics 617,,,,,,,,,,,21.500.000 
239,https://macstores.vn/macbook-air-13-inch-2018-mree2.html,,,,,,,"CPU: Intel Core i5 dual-core 1.6GHz, Turbo Boost up to 3.6GHz, 4MB Cache",,RAM: 8GB of 2133MHz LPDDR3,GPU: Intel UHD Graphics 617,,,,,,,,,,,21.500.000 
240,https://macstores.vn/macbook-air-13-inch-2018-mrec2.html,,,,,,,"CPU: Intel 8th Gen Dual-Core i5 dual-core 1.6GHz, Turbo Boost up to 3.6GHz, 4MB cache",,RAM: 8GB of 2133MHz LPDDR3,GPU: Intel UHD Graphics 617,,,,,,,,,,,23.500.000 
241,https://macstores.vn/mvfn2-macbook-air-2019-new-gold-core-i5-ram-8gb-ssd-256gb-touch-id.html,,,,,,,,,,Card màn hình: Intel UHD Graphics 617,,,,,,,,,,,26.000.000 
242,https://macstores.vn/mvfk2-macbook-air-2019-new-silver-core-i5-ram-8gb-ssd-128gb-touch-id.html,,,,,,,,,,Card màn hình: Intel UHD Graphics 617,,,,,,,,,,,22.500.000 
243,https://macstores.vn/mvfl2-macbook-air-2019-new-silver-core-i5-ram-8gb-ssd-256gb-touch-id.html,,,,,,,,,,Card màn hình: Intel UHD Graphics 617,,,,,,,,,,,26.000.000 
244,https://macstores.vn/mvfm2-macbook-air-2019-new-gold-core-i5-ram-8gb-ssd-128gb-touch-id.html,,,,,,,,,,Card màn hình: Intel UHD Graphics 617,,,,,,,,,,,22.500.000 
245,https://macstores.vn/mre92-macbook-air-2018-gray-core-i5-ram-8gb-ssd-256gb-touch-id.html,,,,,,,,,,Card màn hình: Intel UHD Graphics 617,,,,,,,,,,,23.500.000 
246,https://macstores.vn/mvfh2-macbook-air-2019-new-gray-core-i5-ram-8gb-ssd-128gb-touch-id.html,,,,,,,,,,Card màn hình: Intel UHD Graphics 617,,,,,,,,,,,22.500.000 
247,https://macstores.vn/mvfj2-macbook-air-2019-new-gray-core-i5-ram-8gb-ssd-256gb-touch-id.html,,,,,,,,,,Card màn hình: Intel UHD Graphics 617,,,,,,,,,,,26.000.000 
248,https://macstores.vn/mvh62-option-macbook-air-2019-new-gray-core-i5-ram-16gb-ssd-512gb-touch-id-new.html,,,,,,,,,,Card màn hình: Intel UHD Graphics 617,,,,,,,,,,,30.000.000 
249,https://macstores.vn/macbook-air-2020-core-i3-ram-8gb-256gb-ssd.html,,,,,,,CPU:,, 8GB 3733MHz LPDDR4X memory, Intel Iris Plus Graphics,,,,,,,,,,,24.500.000 
250,https://macstores.vn/macbook-air-2020-max-option-core-i7-ram-16gb-2tb-ssd.html,,,,,,,CPU:,, 16GB 3733MHz LPDDR4X memory, Intel Iris Plus Graphics,,,,,,,,,,,54.000.000 
251,https://macstores.vn/mvfj2-option-macbook-air-2019-new-gray-core-i5-ram-16gb-ssd-256gb-touch-id-new.html,,,,,,,,,,Card màn hình: Intel UHD Graphics 617,,,,,,,,,,,29.000.000 
252,https://macstores.vn/macbook-air-2020-core-i7-ram-16gb-256gb-ssd.html,,,,,,,,,Bộ nhớ: 8GB 3733MHz LPDDR4X memory,Card màn hình: Intel Iris Plus Graphics,,,,,,,,,,,41.000.000 
253,https://macstores.vn/macbook-air-2020-core-i5-ram-8gb-512gb-ssd.html,,,,,,,CPU:,, 8GB 3733MHz LPDDR4X memory, Intel Iris Plus Graphics,,,,,,,,,,,31.000.000 
254,https://macstores.vn/mwtk2-macbook-air-2020-new-silver-core-i3-ram-8gb-ssd-256gb-touch-id.html,,,,,,,,,Bộ nhớ: 8GB 3733MHz LPDDR4X memory,Card màn hình: Intel Iris Plus Graphics,,,,,,,,,,,24.500.000 
255,https://macstores.vn/mwtj2-macbook-air-2020-new-gray-core-i3-ram-8gb-ssd-256gb-touch-id.html,,,,,,,,,Bộ nhớ: 8GB 3733MHz LPDDR4X memory,Card màn hình: Intel Iris Plus Graphics,,,,,,,,,,,24.500.000 
256,https://macstores.vn/mvh42-macbook-air-2020-new-silvercore-i5ram-8gbssd-512gbtouch-id.html,,,,,,,,,Bộ nhớ: 8GB 3733MHz LPDDR4X memory,Card màn hình: Intel Iris Plus Graphics,,,,,,,,,,,31.000.000 
257,https://macstores.vn/macbook-air-mgn63-2020-13inch.html,,,,,,,CPU: Apple M1 chip with 8‑core CPU,,RAM: 8GB Unified,GPU: 7‑core GPU & 16-core Neural Engine,,,,,,,,,,,26.000.000 
258,https://macstores.vn/macbook-air-mgn93-2020-13inch.html,,,,,,,CPU: Apple M1 chip with 8‑core CPU,,RAM: 8GB Unified,GPU: 7‑core GPU & 16-core Neural Engine,,,,,,,,,,,26.000.000 
259,https://macstores.vn/macbook-air-mgn73-2020-13inch.html,,,,,,,CPU: Apple M1 chip with 8‑core CPU,,RAM: 8GB Unified,GPU: 7‑core GPU & 16-core Neural Engine,,,,,,,,,,,32.000.000 
260,https://macstores.vn/macbook-air-mgna3-2020-13inch.html,,,,,,,CPU: Apple M1 chip with 8‑core CPU,,RAM: 8GB Unified,GPU: 7‑core GPU & 16-core Neural Engine,,,,,,,,,,,32.000.000 
261,https://macstores.vn/mvh22-macbook-air-2020-new-graycore-i5ram-8gbssd-512gbtouch-id.html,,,,,,,,,Bộ nhớ: 8GB 3733MHz LPDDR4X memory,Card màn hình: Intel Iris Plus Graphics,,,,,,,,,,,31.000.000 
262,https://macstores.vn/macbook-air-mgnd3-2020-13inch.html,,,,,,,CPU: Apple M1 chip with 8‑core CPU,,RAM: 8GB Unified,GPU: 7‑core GPU & 16-core Neural Engine,,,,,,,,,,,26.000.000 
263,https://macstores.vn/mref2-macbook-air-2018-gold-core-i5-ram-8gb-ssd-256gb-touch-id.html,,,,,,,,,,Card màn hình: Intel UHD Graphics 617,,,,,,,,,,,23.500.000 
264,https://macstores.vn/macbook-pro-mpxv2-grey-2.html,,,,,,,,,8GB of 2133 MHz RAM | 256GB SSD,Integrated Intel Iris Plus Graphics 650,,,,,,,,,,,31.000.000 
265,https://macstores.vn/macbook-pro-mpxv2-grey.html,,,,,,,,,8GB of 2133 MHz RAM | 256GB SSD,Integrated Intel Iris Plus Graphics 650,,,,,,,,,,,31.000.000 
266,https://macstores.vn/macbook-pro-2017-mptr2-grey.html,,,,,,,,,16GB of 2133 MHz RAM | 256GB SSD,AMD Radeon Pro 555 Graphics (2GB GGDR5),,,,,,,,,,,40.000.000 
267,https://macstores.vn/macbook-pro-2017-mptu2-silver.html,,,,,,,,,16GB of 2133 MHz RAM | 256GB SSD,AMD Radeon Pro 555 Graphics (2GB GGDR5),,,,,,,,,,,40.000.000 
268,https://macstores.vn/macbook-pro-2017-mptt2-space-gray.html,,,,,,,,,16GB of 2133 MHz RAM | 512GB SSD,AMD Radeon Pro 560 Graphics (4GB GGDR5),,,,,,,,,,,42.000.000 
269,https://macstores.vn/macbook-pro-2017-mptv2-silver.html,,,,,,,,,16GB of 2133 MHz RAM | 512GB SSD,AMD Radeon Pro 560 Graphics (4GB GGDR5),,,,,,,,,,,42.000.000 
270,https://macstores.vn/macbook-pro-2017-mpxx2-silver.html,,,,,,,,,8GB of 2133 MHz RAM | 256GB SSD,Integrated Intel Iris Plus Graphics 650,,,,,,,,,,,31.000.000 
271,https://macstores.vn/macbook-pro-2017-mpxy2-silver.html,,,,,,,,,8GB of 2133 MHz RAM | 512GB SSD,Integrated Intel Iris Plus Graphics 650,,,,,,,,,,,33.000.000 
272,https://macstores.vn/macbook-pro-2017-mpxr2.html,,,,,,,,,8GB of 2133 MHz RAM | 128GB PCIe SSD,Integrated Intel Iris Plus Graphics 640,,,,,,,,,,,26.500.000 
273,https://macstores.vn/macbook-pro-2017-mpxu2.html,,,,,,,CPU: 2.3 GHz Intel Core i5 Dual-Core,,Ram: 8GB of 2133 MHz RAM,Đồ hoạ: Integrated Intel Iris Graphics 640,,,,,,,,,,,27.500.000 
274,https://macstores.vn/macbook-pro-2017-mq002-space-gray.html,,,,,,,,,16GB RAM | 1TB SSD,Integrated Intel Iris Plus Graphics 650,,,,,,,,,,,
275,https://macstores.vn/macbook-pro-2017-mq012-silver.html,,,,,,,,,16GB RAM | 1TB SSD,Integrated Intel Iris Plus Graphics 650,,,,,,,,,,,
276,https://macstores.vn/macbook-pro-2017-mptw2-silver.html,,,,,,,,,16GB of 2133 MHz RAM | 1TB SSD,AMD Radeon Pro 560 Graphics (4GB GGDR5),,,,,,,,,,,45.000.000 
277,https://macstores.vn/macbook-pro-2017-mpxq2-gray.html,,,,,,,CPU: 2.3 GHz Intel Core i5 Dual-Core,,Ram: 8GB of 2133 MHz RAM,Đồ hoạ: Integrated Intel Iris Graphics 640,,,,,,,,,,,25.000.000 
278,https://macstores.vn/macbook-pro-2017-mpxr2-silver.html,,,,,,,,,8GB of 2133 MHz RAM | 128GB PCIe SSD,Integrated Intel Iris Plus Graphics 640,,,,,,,,,,,25.000.000 
279,https://macstores.vn/macbook-pro-15-inch-2018-512gb-mr942.html,,,,,,,"CPU: 2.6GHz 6-core 8th-generation Intel Core i7 processor (I7-8850H, Turbo 4.3GHz, Cache 9MB)",, 2400MHz DDR4 memory,GPU: Radeon Pro 560X with 4GB of GDDR5 memory,,,,,,,,,,,48.000.000 
280,https://macstores.vn/macbook-pro-2017-mpxt2-option-i58gb512g.html,,,,,,,,,8GB of 2133 MHz RAM | 256GB PCIe SSD,Integrated Intel Iris Plus Graphics 640,,,,,,,,,,,27.000.000 
281,https://macstores.vn/macbook-pro-2018-mr962.html,,,,,,,"CPU: 2.2GHz 6-core 8th-generation Intel Core i7 processor (I7-8750H, Turbo 4.1GHz, Cache 9MB)",,RAM: 16GB 2400MHz DDR4 memory,GPU: Radeon Pro 555X with 4GB of GDDR5 memory,,,,,,,,,,,45.000.000 
282,https://macstores.vn/macbook-pro-2018-mr9q2.html,,,,,,,"CPU: 2.3GHz 4-core 8th-generation Intel Core I5 processor (I5-8259U, Turbo 3.6GHz, Cache 6MB)",,RAM: 8GB 2133MHz LPDDR3 memory,GPU: Intel Iris Plus Graphics 655,,,,,,,,,,,35.000.000 
283,https://macstores.vn/macbook-pro-13-inch-2018-512gb-mr9r2.html,,,,,,,"CPU: 2.3GHz 4-core 8th-generation Intel Core I5 processor (I5-8259U, Turbo 3.6GHz, Cache 6MB)",,RAM: 8GB 2133MHz LPDDR3 memory,GPU: Intel Iris Plus Graphics 655,,,,,,,,,,,37.000.000 
284,https://macstores.vn/macbook-pro-13-inch-2018-256gb-mr9u2.html,,,,,,,"CPU: 2.3GHz 4-core 8th-generation Intel Core I5 processor (I5-8259U, Turbo 3.6GHz, Cache 6MB)",,RAM: 8GB 2133MHz LPDDR3 memory,GPU: Intel Iris Plus Graphics 655,,,,,,,,,,,35.000.000 
285,https://macstores.vn/macbook-pro-15-inch-2018-512gb-mr972.html,,,,,,,"CPU: 2.6GHz 6-core 8th-generation Intel Core i7 processor (I7-8850H, Turbo 4.3GHz, Cache 9MB)",, 2400MHz DDR4 memory,GPU: Radeon Pro 560X with 4GB of GDDR5 memory,,,,,,,,,,,48.000.000 
286,https://macstores.vn/macbook-pro-15-inch-2018-256gb-mr932.html,,,,,,,"CPU: 2.2GHz 6-core 8th-generation Intel Core i7 processor (I7-8750H, Turbo 4.1GHz, Cache 9MB)",,RAM: 16GB 2400MHz DDR4 memory,GPU: Radeon Pro 555X with 4GB of GDDR5 memory,,,,,,,,,,,45.000.000 
287,https://macstores.vn/macbook-pro-13-inch-2018-512gb-mr9r2-2.html,,,,,,,"CPU: 2.3GHz 4-core 8th-generation Intel Core I5 processor (I5-8259U, Turbo 3.6GHz, Cache 6MB)",,RAM: 8GB 2133MHz LPDDR3 memory,GPU: Intel Iris Plus Graphics 655,,,,,,,,,,,37.000.000 
288,https://macstores.vn/macbook-pro-15-inch-2018-512gb-mr972-option-32gb-sao-chep.html,,,,,,,"CPU: 2.6GHz 6-core 8th-generation Intel Core i7 processor (I7-8850H, Turbo 4.3GHz, Cache 9MB)",, 2400MHz DDR4 memory,GPU: Radeon Pro 560X with 4GB of GDDR5 memory,,,,,,,,,,,55.000.000 
289,https://macstores.vn/macbook-pro-15-inch-2018-512gb-mr972-option-i932g1tb.html,,,,,,,"CPU: 2.9GHz 6-core 8th-generation Intel Core i9 processor (I7-8950HK, Turbo 4.8GHz, Cache 12MB)",, 2400MHz DDR4 memory,GPU: Radeon Pro 560X with 4GB of GDDR5 memory,,,,,,,,,,,61.000.000 
290,https://macstores.vn/macbook-pro-13-inch-2018-256gb-mr9q2.html,,,,,,,"CPU: 2.3GHz 4-core 8th-generation Intel Core I5 processor (I5-8259U, Turbo 3.6GHz, Cache 6MB)",,RAM: 8GB 2133MHz LPDDR3 memory,GPU: Intel Iris Plus Graphics 655,,,,,,,,,,,32.000.000 
291,https://macstores.vn/macbook-pro-15-inch-2018-mr942-option-i9-16gb-512gb.html,,,,,,,CPU: ,, 2400MHz DDR4 memory,GPU: Radeon Pro 560X with 4GB of GDDR5 memory,,,,,,,,,,,49.500.000 
292,https://macstores.vn/macbook-pro-13-inch-2019-space-gray-256gb-mv962.html,,,,,,,CPU:,,8GB 2133MHz LPDDR3 memory, Intel Iris Plus Graphics 655,,,,,,,,,,,32.000.000 
293,https://macstores.vn/macbook-pro-15-inch-2018-512gb-mr942-sao-chep.html,,,,,,,"CPU: 2.6GHz 6-core 8th-generation Intel Core i7 processor (I7-8850H, Turbo 4.3GHz, Cache 9MB)",, 2400MHz DDR4 memory,GPU: Radeon Pro 560X with 4GB of GDDR5 memory,,,,,,,,,,,55.000.000 
294,https://macstores.vn/macbook-pro-13-inch-2019-silver-256gb-mv992.html,,,,,,,CPU:,,8GB 2133MHz LPDDR3 memory, Intel Iris Plus Graphics 655,,,,,,,,,,,32.000.000 
295,https://macstores.vn/macbook-pro-13-inch-2019-gray-512gb-mv972.html,,,,,,,CPU:,,8GB 2133MHz LPDDR3 memory, Intel Iris Plus Graphics 655,,,,,,,,,,,35.000.000 
296,https://macstores.vn/macbook-pro-13-inch-2019-silver-512gb-mv9a2.html,,,,,,,CPU:,,8GB 2133MHz LPDDR3 memory, Intel Iris Plus Graphics 655,,,,,,,,,,,35.000.000 
297,https://macstores.vn/macbook-pro-15-inch-2019-silver-256gb-mv922.html,,,,,,,CPU: 2.6 GHz Intel Core i7 Six-Core,,RAM: 16GB of 2400 MHz DDR4 RAM | 256GB SSD,GPU:AMD Radeon Pro 555X GPU (4GB GDDR5),,,,,,,,,,,47.000.000 
298,https://macstores.vn/macbook-pro-15-inch-2019-gray-256gb-mv902.html,,,,,,,CPU:,, Radeon Pro 555X with 4GB of GDDR5 memory,GPU:,,,,,,,,,,,47.000.000 
299,https://macstores.vn/macbook-pro-15-inch-2019-gray-512gb-mv912.html,,,,,,,CPU: 2.3 GHz Intel Core i9 Eight-Core,,RAM: 16GB of 2400 MHz DDR4 RAM | 512GB SSD,GPU: AMD Radeon Pro 560X GPU (4GB GDDR5),,,,,,,,,,,51.000.000 
300,https://macstores.vn/macbook-pro-15-inch-2019-silver-512gb-mv932.html,,,,,,,CPU:,, Radeon Pro 560X with 4GB of GDDR5 memory,GPU:,,,,,,,,,,,51.000.000 
301,https://macstores.vn/mv932-macbook-pro-2019-15-inch-silveri916gb512gb-active.html,,,,,,,CPU:,, Radeon Pro 560X with 4GB of GDDR5 memory,GPU:,,,,,,,,,,,49.000.000 
302,https://macstores.vn/mv912-macbook-pro-2019-15-inch-new-grayi916gb512gb-active.html,,,,,,,CPU: 2.3 GHz Intel Core i9 Eight-Core,,RAM: 16GB of 2400 MHz DDR4 RAM | 512GB SSD,GPU: AMD Radeon Pro 560X GPU (4GB GDDR5),,,,,,,,,,,50.000.000 
303,https://macstores.vn/mv982-macbook-pro-2019-13-inch-new-grayi716g1tb.html,,,,,,,CPU:,,RAM: 16GB 2133MHz LPDDR3 memory, Intel Iris Plus Graphics 655,,,,,,,,,,,46.000.000 
304,https://macstores.vn/mv9a2-option-macbook-pro-2019-13-inch-new-silver16g512gb.html,,,,,,,CPU:,,RAM: 16GB 2133MHz LPDDR3 memory, Intel Iris Plus Graphics 655,,,,,,,,,,,39.000.000 
305,https://macstores.vn/mv972-option-macbook-pro-2019-13-inch-new-gray16g512gb.html,,,,,,,CPU:,,RAM: 16GB 2133MHz LPDDR3 memory, Intel Iris Plus Graphics 655,,,,,,,,,,,39.000.000 
306,https://macstores.vn/mv9a2-option-macbook-pro-2019-13-inch-new-silveri716g512gb.html,,,,,,,CPU:,,2133MHz LPDDR3 memory, Intel Iris Plus Graphics 655,,,,,,,,,,,42.000.000 
307,https://macstores.vn/mv972-option-macbook-pro-2019-13-inch-new-grayi716g512gb.html,,,,,,,CPU:,,2133MHz LPDDR3 memory, Intel Iris Plus Graphics 655,,,,,,,,,,,42.000.000 
308,https://macstores.vn/mv912-macbook-pro-2019-15-inch-option-new-grayi932gb512gb.html,,,,,,,CPU: 2.3 GHz Intel Core i9 Eight-Core,,RAM: 32GB of 2400 MHz DDR4 RAM | 512GB SSD,GPU: AMD Radeon Pro 560X GPU (4GB GDDR5),,,,,,,,,,,61.500.000 
309,https://macstores.vn/mv932-macbook-pro-2019-15-inch-option-silveri932gb512gb.html,,,,,,,CPU:,, Radeon Pro 560X with 4GB of GDDR5 memory,GPU:,,,,,,,,,,,61.500.000 
310,https://macstores.vn/mvvj2-macbook-pro-16-inch-2019-new-space-grayi716gb512gb.html,,,,,,,"CPU: 2.6GHz 6-core i7-9750H (12MB cache, Turbo 4.5GHz)",,RAM: 16GB 2666MHz DDR4 memory,VGA: AMD Radeon Pro 5300M with 4GB GDDR6 memory,,,,,,,,,,,51.500.000 
311,https://macstores.vn/mvvk2-macbook-pro-16-inch-2019-new-space-grayi916gb1tb.html,,,,,,,"CPU: 2.3GHz 8-core i9-9850H (12MB cache, Turbo 4.6GHz)",,RAM: 16GB 2666MHz DDR4 memory,VGA: AMD Radeon Pro 5500M with 4GB GDDR6 memory,,,,,,,,,,,59.000.000 
312,https://macstores.vn/mvvl2-macbook-pro-16-inch-2019-new-silveri716gb512gb.html,,,,,,,"CPU: 2.6GHz 6-core i7-9750H (12MB cache, Turbo 4.5GHz)",,RAM: 16GB 2666MHz DDR4 memory,VGA: AMD Radeon Pro 5300M with 4GB GDDR6 memory,,,,,,,,,,,51.500.000 
313,https://macstores.vn/mv972-option-macbook-pro-2019-13-inch-new-gray16g512gb-2.html,,,,,,,CPU:,,RAM: 16GB 2133MHz LPDDR3 memory, Intel Iris Plus Graphics 655,,,,,,,,,,,42.000.000 
314,https://macstores.vn/cto-macbook-pro-16-inch-2019-new-i964gb2tbvga-8gb.html,,,,,,,"CPU: 2.4GHz 8-core i9-9980HK (16MB cache, Turbo 5.0GHz)",,RAM: 64GB 2666MHz DDR4 memory,VGA: AMD Radeon Pro 5500M with 8GB GDDR6 memory,,,,,,,,,,,
315,https://macstores.vn/cto-macbook-pro-16-inch-2019-new-space-grayi932gb1tb.html,,,,,,,"CPU: 2.3GHz 8-core i9-9850H (12MB cache, Turbo 4.6GHz)",,RAM: 32GB 2666MHz DDR4 memory,VGA: AMD Radeon Pro 5500M with 4GB GDDR6 memory,,,,,,,,,,,78.000.000 
316,https://macstores.vn/macbook-air-mgne3-2020-13inch.html,,,,,,,CPU: Apple M1 chip with 8‑core CPU,,RAM: 8GB Unified,GPU: 7‑core GPU & 16-core Neural Engine,,,,,,,,,,,32.000.000 
317,https://macstores.vn/mvvm2-macbook-pro-16-inch-2019-new-silveri916gb1tb.html,,,,,,,"CPU: 2.3GHz 8-core i9-9850H (12MB cache, Turbo 4.6GHz)",,RAM: 16GB 2666MHz DDR4 memory,VGA: AMD Radeon Pro 5500M with 4GB GDDR6 memory,,,,,,,,,,,60.000.000 
318,https://macstores.vn/mvvk2-macbook-pro-16-inch-2019-new-space-grayi916gb1tb-2.html,,,,,,,"CPU: 2.3GHz 8-core i9-9850H (12MB cache, Turbo 4.6GHz)",,RAM: 16GB 2666MHz DDR4 memory,VGA: AMD Radeon Pro 5500M with 4GB GDDR6 memory,,,,,,,,,,,60.000.000 
319,https://macstores.vn/mv972-option-macbook-pro-2019-13-inch-new-grayi716g512gb-2.html,,,,,,,CPU:,,2133MHz LPDDR3 memory, Intel Iris Plus Graphics 655,,,,,,,,,,,39.000.000 
320,https://macstores.vn/mv952-macbook-pro-2019-15-inch-new-grayi9-2-4ghz32gb1tb.html,,,,,,,"CPU: 2.4GHz 8-core 9th-generation Intel Core i9 processor (I9-9980HK, Turbo 4.8GHz, SmartCache 16MB)",,RAM: 32GB of 2400 MHz DDR4 RAM | 512GB SSD,GPU: AMD Radeon Pro 560X GPU (4GB GDDR5),,,,,,,,,,,65.000.000 
321,https://macstores.vn/mv962-option-macbook-pro-2019-13-inch-new-grayi716gb256gb.html,,,,,,,CPU:,,GB 2133MHz LPDDR3 memory, Intel Iris Plus Graphics 655,,,,,,,,,,,39.000.000 
322,https://macstores.vn/mv912-macbook-pro-2019-15-inch-new-grayi916gb512gb-apple-care.html,,,,,,,CPU: 2.3 GHz Intel Core i9 Eight-Core,,RAM: 16GB of 2400 MHz DDR4 RAM | 512GB SSD,GPU: AMD Radeon Pro 560X GPU (4GB GDDR5),,,,,,,,,,,52.000.000 
323,https://macstores.vn/cto-macbook-pro-16-inch-2019-new-space-grayi9-2-4ghz32gb1tb8gb.html,,,,,,,"CPU: 2.4GHz 8-core i9-9980HK (16MB cache, Turbo 5.0GHz)",,RAM: 32GB 2666MHz DDR4 memory,VGA: AMD Radeon Pro 5500M with 8GB GDDR6 memory,,,,,,,,,,,88.000.000 
324,https://macstores.vn/cto-macbook-pro-16-inch-2019-new-space-grayi9-2-4ghz64gb1tb8gb.html,,,,,,,"CPU: 2.4GHz 8-core i9-9980HK (16MB cache, Turbo 5.0GHz)",,RAM: 64GB 2666MHz DDR4 memory,VGA: AMD Radeon Pro 5500M with 8GB GDDR6 memory,,,,,,,,,,,105.000.000 
325,https://macstores.vn/muhp2-option-macbook-pro-2019-13-inch-grayi7256gb-new.html,,,,,,,CPU:,,8GB 2133MHz LPDDR3 memory, Intel Iris Plus Graphics 645,,,,,,,,,,,33.500.000 
326,https://macstores.vn/cto-macbook-pro-16-inch-2019-new-space-grayi932gb1tb8gb-2.html,,,,,,,"CPU: 2.3GHz 8-core i9-9850H (12MB cache, Turbo 4.6GHz)",,RAM: 32GB 2666MHz DDR4 memory,VGA: AMD Radeon Pro 5500M with 8GB GDDR6 memory,,,,,,,,,,,85.000.000 
327,https://macstores.vn/cto-macbook-pro-16-inch-2019-new-silveri732gb512gb.html,,,,,,,"CPU: 2.6GHz 6-core i7-9750H (12MB cache, Turbo 4.5GHz)",,RAM: 32GB 2666MHz DDR4 memory,VGA: AMD Radeon Pro 5300M with 4GB GDDR6 memory,,,,,,,,,,,
328,https://macstores.vn/mv932-macbook-pro-2019-15-inch-option-silveri9-2-4g32gb512gb.html,,,,,,,CPU:,, Radeon Pro 560X with 4GB of GDDR5 memory,GPU:,,,,,,,,,,,52.000.000 
329,https://macstores.vn/mv962-option-macbook-pro-2019-13-inch-new-grayi716gb256gb-2.html,,,,,,,CPU:,,GB 2133MHz LPDDR3 memory, Intel Iris Plus Graphics 655,,,,,,,,,,,36.000.000 
330,https://macstores.vn/cto-macbook-pro-16-inch-2019-new-silveri932gb512gb.html,,,,,,,"CPU: 2.4GHz 8-core i9-9980HK (16MB cache, Turbo 5.0GHz)",,RAM: 32GB 2666MHz DDR4 memory,VGA: AMD Radeon Pro 5300M with 4GB GDDR6 memory,,,,,,,,,,,68.000.000 
331,https://macstores.vn/cto-macbook-pro-16-inch-2019-new-silver-i9-32gb-512gb.html,,,,,,,"CPU: 2.4GHz 8-core i9-9980HK (16MB cache, Turbo 5.0GHz)",,RAM: 32GB 2666MHz DDR4 memory,VGA: AMD Radeon Pro 5500M with 4GB GDDR6 memory,,,,,,,,,,,69.000.000 
332,https://macstores.vn/cto-macbook-pro-16-inch-2019-new-silver-i9-64gb-1tb.html,,,,,,,"CPU: 2.3GHz 8-core i9-9850H (12MB cache, Turbo 4.6GHz)",,RAM: 64GB 2666MHz DDR4 memory,VGA: AMD Radeon Pro 5500M with 4GB GDDR6 memory,,,,,,,,,,,88.000.000 
333,https://macstores.vn/cto-macbook-pro-16-inch-2019-new-i9-32gb-4tb-vga-8gb.html,,,,,,,"CPU: 2.4GHz 8-core i9-9980HK (16MB cache, Turbo 5.0GHz)",,RAM: 32GB 2666MHz DDR4 memory,VGA: AMD Radeon Pro 5500M with 8GB GDDR6 memory,,,,,,,,,,,
334,https://macstores.vn/cto-macbook-pro-16-inch-2020-new-space-gray-i9-2-4ghz-64gb-1tb-m5600.html,,,,,,,"CPU: 2.4GHz 8-core i9-9980HK (16MB cache, Turbo 5.0GHz)",,RAM: 64GB 2666MHz DDR4 memory,VGA: AMD Radeon Pro 5600M with 8GB HBM2,,,,,,,,,,,119.000.000 
335,https://macstores.vn/cto-macbook-pro-16-inch-2019-new-silver-i9-32gb-2tb-5500m-8gb.html,,,,,,,"CPU: 2.3GHz 8-core i9-9850H (12MB cache, Turbo 4.6GHz)",,RAM: 32GB 2666MHz DDR4 memory,VGA: AMD Radeon Pro 5500M with 8GB GDDR6 memory,,,,,,,,,,,88.000.000 
336,https://macstores.vn/cto-macbook-pro-16-inch-2019-new-space-gray-i9-2-4ghz-64gb-1tb-8gb-new.html,,,,,,,"CPU: 2.4GHz 8-core i9-9980HK (16MB cache, Turbo 5.0GHz)",,RAM: 64GB 2666MHz DDR4 memory,VGA: AMD Radeon Pro 5500M with 8GB GDDR6 memory,,,,,,,,,,,
337,https://macstores.vn/cto-macbook-pro-16-inch-2019-space-gray-i9-24ghz-32gb-1tb-8gb.html,,,,,,,"CPU: 2.4GHz 8-core i9-9980HK (16MB cache, Turbo 5.0GHz)",,RAM: 32GB 2666MHz DDR4 memory,VGA: AMD Radeon Pro 5500M with 8GB GDDR6 memory,,,,,,,,,,,88.000.000 
338,https://macstores.vn/macbook-pro-13-inch-2020-512gb-2-thunderbolt.html,,,,,,,CPU: 1.4GHz quad-core 8th-generation Intel Core i5 processor,,RAM: 8GB 2133MHz LPDDR3 memory,VGA: Intel Iris Plus Graphics 645,,,,,,,,,,,36.000.000 
339,https://macstores.vn/macbook-pro-2020-13-inch-512gb-4-thunderbolt.html,,,,,,,CPU: 2.0GHz quad-core 10th-generation Intel Core i5 processor,,RAM: 16GB 3733MHz LPDDR4X memory,VGA: Intel Iris Plus Graphics,,,,,,,,,,,42.000.000 
340,https://macstores.vn/mwp52-mwp82-macbook-pro-13-inch-2020-1tb-4-thunderbolt-newseal-fullbox.html,,,,,,,CPU: 2.0GHz quad-core 10th-generation Intel Core i5 processor,,RAM: 16GB 3733MHz LPDDR4X memory,VGA: Intel Iris Plus Graphics,,,,,,,,,,,46.000.000 
